    0 	     1
    1 	     1
    2 	     1
    3 	     1
    4 	     1
    5 	     1
    6 	     1
    7 	     1
    8 	     1
    9 	     1
   10 	     1
   11 	     1
   12 	     1
   13 	     1
   14 	     1
   15 	     1
   16 	     1
   17 	     3
   18 	     1
   19 	     1
   20 	     1
   21 	     1
   22 	     3
   23 	     3
   24 	     3
   25 	     5
   26 	     3
   27 	     5
   28 	     5
   29 	     7
   30 	    15
   31 	    12
   32 	    12
   33 	     9
   34 	     9
   35 	     3
   36 	    23
   37 	    20
   38 	    14
   39 	    23
   40 	    22
   41 	    11
   42 	    25
   43 	    24
   44 	    16
   45 	     5
   46 	     1
   47 	    26
   48 	    11
   49 	     1
   50 	    34
   51 	    19
   52 	     5
   53 	    24
   54 	    11
   55 	     1
   56 	    42
   57 	     3
   58 	    42
   59 	    21
   60 	    26
   61 	     5
   62 	    42
   63 	     1
   64 	     7
   65 	    13
   66 	    44
   67 	    28
   68 	    23
   69 	     1
   70 	     3
   71 	     3
   72 	     1
   73 	    52
   74 	     7
   75 	     1
   76 	     1
   77 	    60
   78 	     9
   79 	     9
   80 	    17
   81 	    28
   82 	    13
   83 	    36
   84 	    31
   85 	     1
   86 	     3
   87 	     9
   88 	    17
   89 	    21
   90 	     1
   91 	    68
   92 	    31
   93 	    17
   94 	     1
   95 	    19
   96 	     3
   97 	    17
   98 	     9
   99 	    25
  100 	    76
  101 	    21
  102 	    12
  103 	    27
  104 	    21
  105 	    12
  106 	    39
  107 	    17
  108 	    29
  109 	    12
  110 	    25
  111 	    35
  112 	    43
  113 	    25
  114 	    43
  115 	    29
  116 	    12
  117 	    41
  118 	    25
  119 	    44
  120 	     1
  121 	    31
  122 	     1
  123 	    29
  124 	    12
  125 	     1
  126 	    52
  127 	    39
  128 	    20
  129 	    47
  130 	    51
  131 	    60
  132 	    28
  133 	    33
  134 	    49
  135 	    55
  136 	    59
  137 	    30
  138 	    60
  139 	     1
  140 	    57
  141 	     1
  142 	    38
  143 	    59
  144 	    51
  145 	     1
  146 	    59
  147 	    62
  148 	    67
  149 	     1
  150 	    33
  151 	     1
  152 	    67
  153 	    75
  154 	     3
  155 	    33
  156 	    41
  157 	    70
  158 	    49
  159 	    75
  160 	    37
  161 	    51
  162 	     3
  163 	    75
  164 	    37
  165 	    59
  166 	    70
  167 	     1
  168 	     5
  169 	    77
  170 	     7
  171 	    15
  172 	    57
  173 	    78
  174 	    85
  175 	    67
  176 	    23
  177 	    41
  178 	    85
  179 	    83
  180 	    31
  181 	     1
  182 	     1
  183 	    86
  184 	    39
  185 	    59
  186 	    67
  187 	    87
  188 	    85
  189 	    41
  190 	    59
  191 	    95
  192 	    49
  193 	     3
  194 	    75
  195 	    94
  196 	    49
  197 	   103
  198 	    57
  199 	    87
  200 	    95
  201 	   111
  202 	    65
  203 	     1
  204 	    77
  205 	     5
  206 	    30
  207 	   111
  208 	    67
  209 	    51
  210 	     5
  211 	   119
  212 	   103
  213 	    75
  214 	   127
  215 	    59
  216 	    83
  217 	    77
  218 	     7
  219 	    32
  220 	   128
  221 	     3
  222 	   105
  223 	    45
  224 	    32
  225 	    91
  226 	     7
  227 	    85
  228 	     9
  229 	   128
  230 	    93
  231 	    64
  232 	   107
  233 	    61
  234 	   101
  235 	    72
  236 	   115
  237 	    40
  238 	    17
  239 	    93
  240 	    80
  241 	   109
  242 	    82
  243 	   115
  244 	   111
  245 	    63
  246 	    71
  247 	    90
  248 	   101
  249 	    42
  250 	    17
  251 	   113
  252 	    92
  253 	     9
  254 	   117
  255 	    17
  256 	   121
  257 	   125
  258 	    50
  259 	   100
  260 	   108
  261 	   101
  262 	   128
  263 	    25
  264 	    79
  265 	    25
  266 	   128
  267 	   128
  268 	   110
  269 	    52
  270 	   103
  271 	   128
  272 	    27
  273 	    81
  274 	   128
  275 	    27
  276 	   128
  277 	   118
  278 	    35
  279 	   128
  280 	   128
  281 	    52
  282 	   103
  283 	   118
  284 	   126
  285 	   128
  286 	   128
  287 	    29
  288 	    83
  289 	    91
  290 	    37
  291 	   111
  292 	   128
  293 	    54
  294 	    35
  295 	    64
  296 	   128
  297 	   128
  298 	    47
  299 	    55
  300 	    64
  301 	   128
  302 	    43
  303 	   128
  304 	   128
  305 	    99
  306 	    72
  307 	    45
  308 	   128
  309 	   111
  310 	    62
  311 	   119
  312 	   128
  313 	    70
  314 	    63
  315 	    71
  316 	    80
  317 	    51
  318 	   128
  319 	   101
  320 	    82
  321 	   128
  322 	    47
  323 	   128
  324 	    90
  325 	    78
  326 	    59
  327 	    71
  328 	   109
  329 	   127
  330 	   128
  331 	    47
  332 	    90
  333 	   128
  334 	    80
  335 	   128
  336 	    61
  337 	    92
  338 	   128
  339 	   128
  340 	   128
  341 	   111
  342 	    47
  343 	   128
  344 	    80
  345 	    92
  346 	   100
  347 	   128
  348 	    80
  349 	   119
  350 	   128
  351 	    47
  352 	   128
  353 	   108
  354 	   128
  355 	    63
  356 	    71
  357 	    88
  358 	   128
  359 	   110
  360 	   128
  361 	   128
  362 	    49
  363 	   121
  364 	    24
  365 	   112
  366 	   128
  367 	   128
  368 	   128
  369 	   120
  370 	    79
  371 	   128
  372 	    32
  373 	   128
  374 	   128
  375 	   128
  376 	    57
  377 	   120
  378 	   128
  379 	   128
  380 	    32
  381 	    81
  382 	   122
  383 	   128
  384 	   128
  385 	   128
  386 	   124
  387 	    59
  388 	   128
  389 	    34
  390 	   128
  391 	    89
  392 	   128
  393 	   128
  394 	   128
  395 	   128
  396 	   128
  397 	    42
  398 	    73
  399 	   128
  400 	   128
  401 	    91
  402 	    61
  403 	    50
  404 	   128
  405 	    73
  406 	    81
  407 	   128
  408 	    69
  409 	   128
  410 	   128
  411 	   128
  412 	   128
  413 	    93
  414 	   128
  415 	   128
  416 	    58
  417 	    89
  418 	   128
  419 	   128
  420 	   128
  421 	    77
  422 	   128
  423 	   128
  424 	   101
  425 	   101
  426 	   128
  427 	    66
  428 	   128
  429 	   128
  430 	   128
  431 	   128
  432 	   128
  433 	    79
  434 	    66
  435 	   128
  436 	   128
  437 	   128
  438 	   128
  439 	   128
  440 	   128
  441 	   109
  442 	    74
  443 	    97
  444 	   128
  445 	   128
  446 	   128
  447 	    81
  448 	   128
  449 	   128
  450 	    89
  451 	   128
  452 	    82
  453 	   128
  454 	   109
  455 	   128
  456 	   128
  457 	   128
  458 	   128
  459 	    82
  460 	   128
  461 	   128
  462 	   128
  463 	   128
  464 	   128
